dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code,file_name,ingest_timestamp
2025-08-01,2025-08-01 23:18:54,CUST000000183539,643680,5,2000000326016,1,INR,1499,18%,62,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:31:04,CUST000000118952,643681,1,2000000188768,1,AUD,181,3%,22,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:31:04,CUST000000118952,643681,2,2000000304687,1,AUD,60,1%,11,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:44:50,CUST000000068416,643682,1,2000000094588,1,GBP,16,1%,2,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:44:50,CUST000000068416,643682,2,2000000295879,1,GBP,27,2%,5,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:13:54,CUST000000217337,643683,1,2000000037530,3,AUD,84,11%,41,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 01:31:31,CUST000000219946,643684,1,2000000038681,1,INR,2561,21%,244,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:59:56,CUST000000010210,643685,1,2000000456485,Two,INR,4209,17%,838,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:40:47,CUST000000068118,643686,1,2000000258669,1,INR,45746,9%,5004,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:40:47,CUST000000068118,643686,2,2000000460369,4,INR,373,5%,72,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:40:47,CUST000000068118,643686,3,2000000058825,1,INR,5254,5%,601,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:02:03,CUST000000072381,643687,1,2000000263816,1,USD,$581,0%,70,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:02:03,CUST000000072381,643687,2,2000000473857,Two,USD,$19,12%,5,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:02:03,CUST000000072381,643687,3,2000000340180,1,USD,$109,0%,20,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 18:45:58,CUST000000126777,643688,1,2000000215716,1,AED,82,5%,4,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 18:45:58,CUST000000126777,643688,2,2000000473222,1,AED,18,20%,2,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 18:45:58,CUST000000126777,643688,3,2000000018454,Two,AED,51,11%,17,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 18:45:58,CUST000000126777,643688,4,2000000107721,3,AED,39,6%,14,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 03:46:18,CUST000000242537,643689,1,2000000043432,1,INR,805,20%,78,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:21:10,CUST000000197301,643690,1,2000000106854,1,USD,$85,1%,16,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:21:10,CUST000000197301,643690,2,2000000157276,1,USD,$12,14%,2,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:45:47,CUST000000218052,643691,1,2000000271200,1,INR,987,0%,119,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:45:47,CUST000000218052,643691,2,2000000358338,1,INR,3793,8%,629,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:45:47,CUST000000218052,643691,3,2000000464718,Two,INR,3905,5%,892,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 23:45:47,CUST000000218052,643691,4,2000000204475,1,INR,13641,0%,2456,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:13:45,CUST000000030617,643692,1,2000000492407,Two,INR,40823,0%,9798,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:46:25,CUST000000029197,643693,1,2000000248837,3,INR,690,7%,96,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:46:25,CUST000000029197,643693,2,2000000162430,1,INR,6261,22%,243,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:46:25,CUST000000029197,643693,3,2000000219226,Two,INR,7079,6%,1601,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:49:01,CUST000000208257,643694,1,2000000494579,1,GBP,40,24%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:49:01,CUST000000208257,643694,2,2000000273570,1,GBP,53,3%,7,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:49:01,CUST000000208257,643694,3,2000000001845,1,GBP,123,18%,19,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 01:34:12,CUST000000144873,643695,1,2000000012735,1,INR,2367,8%,109,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:58:37,CUST000000216676,643696,1,2000000222714,Two,INR,4582,16%,383,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:58:37,CUST000000216676,643696,2,2000000402604,1,INR,77408,14%,8009,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:58:37,CUST000000216676,643696,3,2000000180052,1,INR,6566,4%,1137,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:58:37,CUST000000216676,643696,4,2000000232928,1,INR,1941,1%,97,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:58:37,CUST000000216676,643696,5,2000000203164,1,INR,1834,10%,298,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:45:08,CUST000000062105,643697,1,2000000351414,Two,INR,14843,13%,1288,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:45:08,CUST000000062105,643697,2,2000000190716,1,INR,4169,0%,209,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:45:08,CUST000000062105,643697,3,2000000021478,1,INR,4039,0%,202,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:45:08,CUST000000062105,643697,4,2000000192895,1,INR,2374,17%,355,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:45:08,CUST000000062105,643697,5,2000000072678,1,INR,2826,14%,437,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:07:59,CUST000000299038,643698,1,2000000144405,1,INR,1187,7%,55,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:33:50,CUST000000087854,643699,1,2000000096285,1,GBP,10,20%,1,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:33:50,CUST000000087854,643699,2,2000000230672,1,GBP,151,14%,7,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:33:50,CUST000000087854,643699,3,2000000186191,Two,GBP,63,0%,16,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:22:43,CUST000000020990,643700,1,2000000353753,1,USD,$276,17%,42,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:22:43,CUST000000020990,643700,2,2000000000787,1,USD,$1035,24%,94,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 10:22:43,CUST000000020990,643700,3,2000000048437,1,USD,$129,9%,15,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 05:51:50,CUST000000288547,643701,1,2000000485065,1,USD,$44,15%,2,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 05:51:50,CUST000000288547,643701,2,2000000434773,1,USD,$69,6%,12,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 05:51:50,CUST000000288547,643701,3,2000000210926,Two,USD,$14,15%,3,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 12:48:18,CUST000000188167,643702,1,2000000476131,Two,USD,$46,0%,12,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 12:48:18,CUST000000188167,643702,2,2000000132594,Two,USD,$77,0%,8,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 17:39:27,CUST000000222657,643703,1,2000000386799,1,INR,556,18%,56,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 01:45:07,CUST000000050501,643704,1,2000000126425,Two,SGD,4,6%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 21:19:52,CUST000000202460,643705,1,2000000194493,1,USD,$8,15%,1,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:23:16,CUST000000226878,643706,1,2000000391939,1,CAD,723,8%,34,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 04:23:16,CUST000000226878,643706,2,2000000151809,1,CAD,181,7%,21,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 13:33:14,CUST000000166441,643707,1,2000000461564,1,INR,4818,4%,555,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:45:14,CUST000000026168,643708,1,2000000185026,1,INR,3192,0%,160,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:45:14,CUST000000026168,643708,2,2000000409375,3,INR,61486,0%,22136,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:45:14,CUST000000026168,643708,3,2000000282992,Two,INR,1410,12%,449,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 13:06:14,CUST000000004097,643709,1,2000000266923,1,INR,8261,5%,394,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:21:32,CUST000000087633,643710,1,2000000314785,1,SGD,54,1%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:21:32,CUST000000087633,643710,2,2000000182261,4,SGD,58,17%,36,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:21:32,CUST000000087633,643710,3,2000000405513,1,SGD,889,0%,161,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 07:21:32,CUST000000087633,643710,4,2000000295794,Two,SGD,16,0%,4,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:34:21,CUST000000277062,643711,1,2000000220888,1,INR,8722,18%,863,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 02:34:21,CUST000000277062,643711,2,2000000208527,1,INR,1441,7%,161,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 05:59:24,CUST000000044126,643712,1,2000000290355,1,INR,29362,10%,4759,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 09:34:21,CUST000000191235,643713,1,2000000339917,3,AUD,708,21%,84,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:26:08,CUST000000135986,643714,1,2000000275475,1,CAD,9,10%,1,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:19:48,CUST000000089218,643715,1,2000000249339,1,USD,$58,0%,8,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:19:48,CUST000000089218,643715,2,2000000403540,Two,USD,$16,21%,4,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:19:48,CUST000000089218,643715,3,2000000382531,1,USD,$135,7%,16,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 20:49:20,CUST000000223823,643716,1,2000000470054,1,INR,1181,2%,58,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:20:10,CUST000000085750,643717,1,2000000117379,Two,INR,54031,3%,5216,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 11:20:10,CUST000000085750,643717,2,2000000046822,1,INR,5177,13%,816,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 03:06:26,CUST000000125929,643718,1,2000000197241,1,INR,981,18%,97,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 09:01:40,CUST000000073347,643719,1,2000000483856,1,USD,$38,16%,2,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:08:47,CUST000000029515,643720,1,2000000456133,1,INR,63125,9%,10394,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:08:47,CUST000000029515,643720,2,2000000108124,1,INR,28612,0%,1431,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 22:08:47,CUST000000029515,643720,3,2000000207056,Two,INR,642,15%,132,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 00:30:02,CUST000000293591,643721,1,2000000122663,1,CAD,628,13%,66,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 08:00:13,CUST000000025778,643722,1,2000000359885,1,AED,171,25%,7,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:11:46,CUST000000093540,643723,1,2000000183695,Two,INR,971,0%,350,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 15:11:46,CUST000000093540,643723,2,2000000443737,1,INR,8223,6%,930,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 09:43:27,CUST000000153992,643724,1,2000000471082,3,CAD,15,6%,3,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 09:43:27,CUST000000153992,643724,2,2000000297750,1,CAD,777,11%,84,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 13:36:11,CUST000000179550,643725,1,2000000340340,Two,INR,1151,7%,258,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 19:35:24,CUST000000051366,643726,1,2000000126319,1,INR,15512,17%,1541,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 03:54:57,CUST000000004780,643727,1,2000000166742,Two,INR,40836,4%,9426,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:38:46,CUST000000242187,643728,1,2000000066776,1,INR,34741,2%,4082,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:38:46,CUST000000242187,643728,2,2000000207636,1,INR,856,9%,141,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:38:46,CUST000000242187,643728,3,2000000344225,1,INR,6704,1%,795,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
2025-08-01,2025-08-01 14:38:46,CUST000000242187,643728,4,2000000140810,1,INR,430,5%,50,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-01.csv,2026-09-10T00:05:14.305Z
