product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000001357,COTC-APP-0003R,APP,COTC,Navy,XS,Cotton,176,21.6,13.4,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001364,BYTM-CE-0003S,CE,BYTM,Black,One-Size,Paper,97,25.8,15.3,4.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001371,ZNTH-CE-0003T,CE,ZNTH,Yellow,One-Size,Polyester,308,21.5,15.5,6.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001388,QLHS-BKS-0003U,BKS,QLHS,null,One-Size,Plastic,260,4.9,10.5,3.2,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001395,MOSA-APP-0003V,APP,MOSA,Purple,XXL,Polyester,227,18.6,12.4,11.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001401,CKMT-HNK-0003W,HNK,CKMT,Purple,One-Size,Cotton,151,31.8,10.2,10.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001418,CSNV-HNK-0003X,HNK,CSNV,Beige,One-Size,Aluminum,1118,18.6,12.6,9.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001425,NOVW-CE-0003Y,CE,NOVW,Beige,One-Size,Plastic,57,23.6,5.8,5.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001432,CBLT-APP-0003Z,APP,CBLT,Purple,One-Size,Cotton,218,25.4,13.1,5.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001449,STCR-HNK-00040,HNK,STCR,Blue,One-Size,Polyester,295,24.1,4.1,10.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001456,CKMT-HNK-00041,HNK,CKMT,Green,One-Size,Leather,197,32.2,9.5,9.5,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001463,SKYL-CE-00042,CE,SKYL,Navy,One-Size,Leather,109,20.9,11.8,7.4,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001470,QLHS-BKS-00043,BKS,QLHS,null,One-Size,Steel,145,12.4,6.5,7.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001487,ALMS-BPC-00044,BPC,ALMS,Pink,One-Size,Leather,504,29,6.5,6.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001494,CBLT-APP-00045,APP,CBLT,Beige,XL,Plastic,148,28.9,6.1,3.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001500,PRSD-SPT-00046,SPT,PRSD,Red,L,Aluminum,180,19.1,11.6,6.9,21,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001517,FTFX-APP-00047,APP,FTFX,Black,L,Glass,460,7.7,4.6,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001524,COTC-APP-00048,APP,COTC,Blue,One-Size,Plastic,217,16.2,2.1,10.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001531,MOSA-APP-00049,APP,MOSA,Beige,M,Rubber,176,19.2,25.2,3.5,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001548,BYTM-CE-0004A,CE,BYTM,White,One-Size,Aluminum,450,19,6.1,8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001555,CSNV-HNK-0004B,HNK,CSNV,Pink,One-Size,Aluminum,512,21.8,11.7,8.9,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001562,STCR-HNK-0004C,HNK,STCR,Beige,One-Size,Leather,279,35.7,10.8,10.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001579,PRSD-SPT-0004D,SPT,PRSD,Red,S,Wood,476,24.1,15.6,9.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001586,ECOT-CE-0004E,CE,ECOT,Navy,One-Size,Paper,240,6.9,3.8,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001593,AQPR-HNK-0004F,HNK,AQPR,Pink,One-Size,Glass,388,27.5,4,5.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001609,FTFX-APP-0004G,APP,FTFX,Beige,L,Plastic,248,6.8,18,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001616,PGTR-BKS-0004H,BKS,PGTR,null,One-Size,Polyester,341,24,17.3,16.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001623,RDMR-BKS-0004I,BKS,RDMR,null,One-Size,Polyester,247,27.6,6.8,5.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001630,HPFN-TOY-0004J,TOY,HPFN,Silver,One-Size,Leather,321,19.2,13.3,6.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001647,PRSD-SPT-0004K,SPT,PRSD,Silver,M,Aluminum,513,21.6,10.6,6.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001654,ECOT-CE-0004L,CE,ECOT,Black,One-Size,Rubber,178,31.6,13.6,8.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001661,ACME-CE-0004M,CE,ACME,Black,One-Size,Rubber,431,28.6,5.2,12.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001678,NTHR-APP-0004N,APP,NTHR,Yellow,XS,Cotton,38,26.2,2,7.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001685,PKPR-SPT-0004O,SPT,PKPR,Yellow,L,Glass,391,24.7,10.2,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001692,DMLX-BPC-0004P,BPC,DMLX,Yellow,One-Size,Polyester,393,3,7.3,6.8,17,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001708,NTCH-GRC-0004Q,GRCY,NTCH,White,One-Size,Paper,248,21.8,5.7,6.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001715,HMNS-HNK-0004R,HNK,HMNS,Gray,One-Size,Paper,443,25.1,10.8,7.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001722,COTC-APP-0004S,APP,COTC,White,XL,Wood,1008,20.1,11,6.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001739,VOLT-CE-0004T,CE,VOLT,Yellow,One-Size,Leather,317,20.4,13.7,6.7,22,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001746,PRLV-HNK-0004U,HNK,PRLV,Purple,One-Size,Paper,102,12.3,16.2,12.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001753,CBLT-APP-0004V,APP,CBLT,Silver,XXL,Aluminum,453,16.4,9.6,8.8,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001760,TRBZ-SPT-0004W,SPT,TRBZ,Silver,S,Rubber,79,22,12.8,8.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001777,PLCB-TOY-0004X,TOY,PLCB,Green,One-Size,Leather,247,12.4,10,10.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001784,GMFG-TOY-0004Y,TOY,GMFG,Black,One-Size,Aluminum,184,17.1,2,9.2,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001791,FRMJ-GRC-0004Z,GRCY,FRMJ,Yellow,One-Size,Polyester,581,11.4,15.4,11.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001807,ECOT-CE-00050,CE,ECOT,Navy,One-Size,Paper,40,14.1,6.9,4.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001814,ABLF-APP-00051,APP,ABLF,White,XL,Aluminum,564,12.2,9.7,9.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001821,RDMR-BKS-00052,BKS,RDMR,null,One-Size,Steel,164,24.5,12.5,3.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001838,PGTR-BKS-00053,BKS,PGTR,null,One-Size,Plastic,232,28.7,16.6,6.7,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001845,CSNV-HNK-00054,HNK,CSNV,White,One-Size,Leather,113,16.9,15.5,10.5,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001852,STCR-HNK-00055,HNK,STCR,Green,One-Size,Plastic,251,18.1,13.3,8.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001869,NTCH-GRC-00056,GRCY,NTCH,White,One-Size,Paper,394,9.1,18.1,8.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001876,BTNQ-BPC-00057,BPC,BTNQ,Blue,One-Size,Paper,133,14.5,11.2,5.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001883,GLOW-BPC-00058,BPC,GLOW,Silver,One-Size,Paper,190,9.4,9.9,8.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001890,LFSP-BKS-00059,BKS,LFSP,null,One-Size,Plastic,805,11.1,3.7,5.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001906,TRBZ-SPT-0005A,SPT,TRBZ,Yellow,XL,Leather,166,17.8,20.4,12,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001913,ALMS-BPC-0005B,BPC,ALMS,Green,One-Size,Leather,297,33.3,15.6,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001920,DMLX-BPC-0005C,BPC,DMLX,Green,One-Size,Glass,240,18.6,13.1,6.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001937,HRBC-BPC-0005D,BPC,HRBC,Blue,One-Size,Wood,123,22.9,14.8,5.9,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001944,GRBK-GRC-0005E,GRCY,GRBK,Navy,One-Size,Wood,347,23.8,12.4,10.2,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001951,SLKE-BPC-0005F,BPC,SLKE,White,One-Size,Glass,298,26.5,10.7,11.3,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001968,NOVW-CE-0005G,CE,NOVW,Green,One-Size,Rubber,166,26.9,10.1,7.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001975,SLKE-BPC-0005H,BPC,SLKE,Black,One-Size,Aluminum,173,24.3,6.8,8.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001982,AQPR-HNK-0005I,HNK,AQPR,Yellow,One-Size,Leather,342,24.4,14.7,7.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000001999,PRLV-HNK-0005J,HNK,PRLV,Pink,One-Size,Steel,247,23.3,16.2,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002002,PHTX-CE-0005K,CE,PHTX,White,One-Size,Cotton,484,27.3,5.8,8.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002019,STCR-HNK-0005L,HNK,STCR,Gray,One-Size,Plastic,372,18.8,9,5.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002026,VOLT-CE-0005M,CE,VOLT,White,One-Size,Aluminum,38,20,13.6,10.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002033,CKMT-HNK-0005N,HNK,CKMT,Navy,One-Size,Steel,276,3,13.3,7.9,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002040,AQPR-HNK-0005O,HNK,AQPR,Beige,One-Size,Plastic,527,15,5.4,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002057,PHTX-CE-0005P,CE,PHTX,Silver,One-Size,Leather,472,24,12.2,8.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002064,VOLT-CE-0005Q,CE,VOLT,Silver,One-Size,Paper,160,3,16.5,11.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002071,WRMH-HNK-0005R,HNK,WRMH,White,One-Size,Plastic,327,26,15.1,4.6,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002088,STAC-BKS-0005S,BKS,STAC,null,One-Size,Plastic,804,28.6,13,10.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002095,NTHR-APP-0005T,APP,NTHR,Red,One-Size,Paper,219,9,12.2,8.7,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002101,HRBC-BPC-0005U,BPC,HRBC,Yellow,One-Size,Rubber,107,12.8,15,5.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002118,SKYL-CE-0005V,CE,SKYL,Pink,One-Size,Rubber,668,16.3,11.7,7,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002125,GRBK-GRC-0005W,GRCY,GRBK,Silver,One-Size,Aluminum,339,7.7,15.8,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002132,DLHV-GRC-0005X,GRCY,DLHV,Green,One-Size,Cotton,383,10.4,15.5,12,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002149,SWCR-SPT-0005Y,SPT,SWCR,Green,L,Steel,191,32.5,7.9,12.6,109,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002156,TRBZ-SPT-0005Z,SPT,TRBZ,Pink,XL,Glass,359,25.5,20,7.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002163,GLOW-BPC-00060,BPC,GLOW,Pink,One-Size,Leather,145,16.1,18.2,13.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002170,SLKE-BPC-00061,BPC,SLKE,Navy,One-Size,Steel,347,12.2,27.3,4.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002187,WRMH-HNK-00062,HNK,WRMH,Red,One-Size,Glass,280,13.9,6.3,9.9,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002194,NOVW-CE-00063,CE,NOVW,Blue,One-Size,Rubber,170,18.4,11,5.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002200,SWCR-SPT-00064,SPT,SWCR,Beige,One-Size,Leather,176,15.1,17.3,5,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002217,NOVW-CE-00065,CE,NOVW,Silver,One-Size,Plastic,239,13.2,14.9,2.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002224,VOLT-CE-00066,CE,VOLT,White,One-Size,Polyester,185,10.5,2,9.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002231,NTHR-APP-00067,APP,NTHR,Red,XS,Cotton,232,3,4.7,6.7,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002248,ECOT-CE-00068,CE,ECOT,Blue,One-Size,Glass,927,33,23.1,7.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002255,COTC-APP-00069,APP,COTC,Pink,L,Paper,181,23,11,8.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002262,ZNTH-CE-0006A,CE,ZNTH,Gray,One-Size,Polyester,113,25.5,14,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002279,AQPR-HNK-0006B,HNK,AQPR,Navy,One-Size,Aluminum,203,26.6,11.9,6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002286,TRBZ-SPT-0006C,SPT,TRBZ,Yellow,XXL,Plastic,169,31.1,10.1,9.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002293,ACME-CE-0006D,CE,ACME,Yellow,One-Size,Plastic,170,29.6,10.9,3.3,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002309,CKMT-HNK-0006E,HNK,CKMT,Yellow,One-Size,Glass,168,22.9,8.3,10.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002316,FRMJ-GRC-0006F,GRCY,FRMJ,Green,One-Size,Plastic,105,24,13,10.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002323,TRBZ-SPT-0006G,SPT,TRBZ,Green,One-Size,Leather,451,31.8,9,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002330,VOLT-CE-0006H,CE,VOLT,Purple,One-Size,Glass,301,19.6,14.4,3.1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002347,ECOT-CE-0006I,CE,ECOT,Black,One-Size,Wood,125,34,16.7,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002354,AQPR-HNK-0006J,HNK,AQPR,Navy,One-Size,Cotton,811,19.5,2.7,10.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002361,GMFG-TOY-0006K,TOY,GMFG,Silver,One-Size,Paper,294,30.2,15.7,8.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002378,BYTM-CE-0006L,CE,BYTM,Purple,One-Size,Plastic,152,23.4,22.4,2.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002385,NOVW-CE-0006M,CE,NOVW,Navy,One-Size,Cotton,183,35.1,14.8,4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002392,FRFL-GRC-0006N,GRCY,FRFL,Purple,One-Size,Glass,156,19.5,7.7,11.7,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002408,NOVW-CE-0006O,CE,NOVW,Red,One-Size,Glass,279,23.6,9.5,8.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002415,HMNS-HNK-0006P,HNK,HMNS,Silver,One-Size,Steel,129,21.4,14.4,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002422,AQPR-HNK-0006Q,HNK,AQPR,Pink,One-Size,Plastic,824,13.1,9.2,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002439,WRMH-HNK-0006R,HNK,WRMH,Yellow,One-Size,Plastic,204,31,19.1,12.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002446,FRFL-GRC-0006S,GRCY,FRFL,Yellow,One-Size,Polyester,61,11.1,11.1,8.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002453,VOLT-CE-0006T,CE,VOLT,Pink,One-Size,Glass,150,30.5,6.1,12,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002460,URTL-APP-0006U,APP,URTL,Red,XL,Polyester,98,24.6,14.3,2.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002477,ECOT-CE-0006V,CE,ECOT,Purple,One-Size,Wood,311,17,9.5,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002484,NOVW-CE-0006W,CE,NOVW,Navy,One-Size,Aluminum,72,32,12.2,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002491,GGRN-GRC-0006X,GRCY,GGRN,Pink,One-Size,Glass,387,25.1,9.3,2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002507,STCR-HNK-0006Y,HNK,STCR,White,One-Size,Leather,102,20.9,18.6,8.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002514,VOLT-CE-0006Z,CE,VOLT,White,One-Size,Steel,134,24.2,6.3,9.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002521,GRBK-GRC-00070,GRCY,GRBK,Yellow,One-Size,Polyester,113,17.4,8.1,12,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002538,AQPR-HNK-00071,HNK,AQPR,Gray,One-Size,Wood,842,5.3,8.1,11.4,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002545,VOLT-CE-00072,CE,VOLT,Purple,One-Size,Steel,125,14.6,8.1,10.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002552,SLKE-BPC-00073,BPC,SLKE,Purple,One-Size,Wood,879,27.3,8.2,10.2,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002569,NTHR-APP-00074,APP,NTHR,Blue,S,Leather,422,19.7,9.9,1.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002576,CBLT-APP-00075,APP,CBLT,Blue,XS,Glass,258,33,21.8,5.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002583,CKMT-HNK-00076,HNK,CKMT,Green,One-Size,Plastic,373,22.4,15.2,11.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002590,QLHS-BKS-00077,BKS,QLHS,null,One-Size,Polyester,102,4.2,15.5,5.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002606,FRMJ-GRC-00078,GRCY,FRMJ,Navy,One-Size,Paper,258,24.4,7.7,8.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002613,SKYL-CE-00079,CE,SKYL,Silver,One-Size,Steel,296,28.6,12.5,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002620,GLOW-BPC-0007A,BPC,GLOW,Pink,One-Size,Aluminum,528,28.5,14.7,9.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002637,WRMH-HNK-0007B,HNK,WRMH,Silver,One-Size,Glass,536,38.6,13,5.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002644,GMFG-TOY-0007C,TOY,GMFG,Gray,One-Size,Steel,602,13.6,18.8,6.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002651,CBLT-APP-0007D,APP,CBLT,Gray,XS,Cotton,124,33,10.6,12.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002668,FTFX-APP-0007E,APP,FTFX,Silver,XL,Glass,248,3.5,8.6,5.2,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002675,ARFT-SPT-0007F,SPT,ARFT,Black,S,Wood,323,21,11.6,4.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002682,NTHR-APP-0007G,APP,NTHR,White,L,Leather,151,28,13.3,2.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000002699,NOVW-CE-0007H,CE,NOVW,Yellow,One-Size,Rubber,973,8.9,14.5,12.5,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
